trialScript,targetBirdExitAnimation,takeoff,Select how birds exit. Disappear = instantly vanish with a particle effect. Fly away = bird flies to an offset position and then disappears (offset position is defined relative to its position on the target as set in the Bird 'Apperance' tab),,,birdRelated
trialScript,targetBirdGroundAnimationMaxDuration,5,,,,birdRelated
trialScript,targetBirdGroundAnimationMinDuration,2,,Behavior switches every N seconds - N drawn from uniform range between values provided.,,birdRelated
trialScript,targetBirdMainAnimation,ground,Select bird behavior while on the target. Flying = bird remains in flying pose above the target. Perched animations = bird lands and performs on-ground behaviors:,preening / pecking / ruffling / looking around; chosen at random with equal probability.,,birdRelated
trialScript,targetBirdSpeciesList,bluejay>cardinal>robin>chickadee,,Custom list: enter bird species (cardinal / bluejay / robin / chickadee / goldfinch / sparrow) separated by > symbols. ,,birdRelated
trialScript,targetBirdSpeciesMode,random,Select how the next bird species is chosen:,randomly from all species; randomly from custom list; in order from custom list.,,birdRelated
trialScript,changeBirdAnyCondition,TRUE,Select when to switch the bird at the target: after each trial or only for selected conditions, (success/failure outcomes or breaks - expand below),,changeBirdCondition
trialScript,changeBirdOnBreak,TRUE,,after breaks,,changeBirdCondition
trialScript,changeBirdOnFailure1,TRUE,Message shown after Failure due to 'Plate too tilted',after failed trials (with specific reasons for failure),,changeBirdCondition
trialScript,changeBirdOnFailure2,TRUE,Message shown after Failure due to 'Plate exited target',,,changeBirdCondition
trialScript,changeBirdOnFailure3,TRUE,Message shown after Failure due to 'Plate fell',,,changeBirdCondition
trialScript,changeBirdOnFailure4,TRUE,Message shown after Failure due to 'Time limit reached',,,changeBirdCondition
trialScript,changeBirdOnFailure5,TRUE,Message shown after Failure due to 'Workspace exited',,,changeBirdCondition
trialScript,changeBirdOnSuccess,TRUE,Select conditions when to switch the bird at the target:,after successful trials,,changeBirdCondition
trialScript,changeBirdStage,5,Select ''when'' (at what phase within a trial) the bird swap should occur:, after plate lift phase (immediately upon success or failure - ie when  plate disappears after remaining in target / falling… - before feedback message); after feedback phase (after message duration); or after break (very end of the trial),,changeBirdCondition
setupScript,taskWorkspaceBoundShape,Sphere,Define the workspace region the plate must remain within throughout the trial - otherwise the trial fails. , (region is centered around 'plate starting position' defined under 'plate'. For cube size,, taskWorkspace
setupScript,taskWorkspaceBoundSizeRadius,1.5,,,, taskWorkspace
setupScript,taskWorkspaceBoundSizeX,2,,x: lateral,, taskWorkspace
setupScript,taskWorkspaceBoundSizeY,2,,y: vertical,, taskWorkspace
setupScript,taskWorkspaceBoundSizeZ,2,,z: depth),, taskWorkspace
setupScript,gameBoundBottomIsGround,TRUE,,Check 'Match bottom to ground' to align lower vertical bound with the ground plane.,,gameBoundaries
setupScript,gameBoundLocalPositionBack,1,,,,gameBoundaries
setupScript,gameBoundLocalPositionBottom,1,,,,gameBoundaries
setupScript,gameBoundLocalPositionFront,1,,,,gameBoundaries
setupScript,gameBoundLocalPositionLeft,1,Additional asymmetric bounds the plate must remain within throughout the trial - otherwise the trial fails, (defined relative to  'plate starting position' defined under 'plate'),,gameBoundaries
setupScript,gameBoundLocalPositionRight,1,,,,gameBoundaries
setupScript,gameBoundLocalPositionTop,1,,,,gameBoundaries
handsAndSaveScript,leftHandActiveFlag,TRUE, and which hands are used in the task.,Select both hands for bimanual tasks or dominant / hand of interest for unimanual tasks. ,,handSettings
handsAndSaveScript,leftHandTrackingFlag,TRUE,Select which hands MUST be visible and tracked without error for the task to function (plate will freeze if tracking is lost - and unfreeze when tracking resumes),,,handSettings
handsAndSaveScript,rightHandActiveFlag,TRUE,,Unchecked hands are not tracked / not visible / not functional in the task. ,,handSettings
handsAndSaveScript,rightHandTrackingFlag,TRUE,,,,handSettings
setupScript,rigSystem,Quest,Select the hand tracking system (Quest or Leap),,,handSettings
handsAndSaveScript,saveBasicData,TRUE,Select which data you want to save.,Basic = transforms for plate + grape + headset + left wrist + right wrist.  ,,
handsAndSaveScript,saveBoneColliderShapes,TRUE,,Bone shapes = save each bone collider's type (1=capsule or 2=box) +  X Y Z position of the collider center + collider size (X Y Z size for box colliders; height + radius + direction for capsule colliders -> direction = code for main axis 0=1 / 1=Y / 2=Z -> height = length along main axis / radius = half-width of other two axes),,
handsAndSaveScript,saveBoneTransforms,TRUE,,Bone transforms = transforms for each bone in hand,,
handsAndSaveScript,saveFingertipPosition,TRUE,''Transforms'' save position + orientation using 6 values: X Y Z position of the center of the object + X Y Z forward unit vector in the direction the object is pointing (e.g. vector 0;0;1 points forward along Z+ meaning object faces straight ahead /  -1; 0; 0 is pointing left /   0.71; 0; 0.71 is pointing forward-right etc...),Fingertip positions = X Y Z position of each fingertip,,
handsAndSaveScript,savePerturbationOffset,TRUE,Data is saved for every frame as a separate .bin file - see manual / Analyzer for exporting instructions.,Perturbation offsets = X Y Z position offsets applied to each wrist (saved per frame because gain perturbation causes offset to increase with distance reached),,
messagesScript,trialNumberAuto,TRUE,,,,trialCountMessageParameters
messagesScript,trialNumberBaseText,Trial: ,Message with trial number shown throughout the experiment. Message text = base string (defined in text area input) + trial number (appended if the box is checked). ,Leave 'base string' blank and uncheck box to hide trial number. Click gear icon and uncheck box to provide custom trial numbers.,,trialCountMessageParameters
setupScript,trialNumberMessageBackgroundColorAlpha,0,Alpha = opacity, (0 to 1; 0 =  invisible to 1 = fully opaque / visible),,trialCountMessageParameters
setupScript,trialNumberMessageBackgroundColorB,0,,,,trialCountMessageParameters
setupScript,trialNumberMessageBackgroundColorG,0,,,,trialCountMessageParameters
setupScript,trialNumberMessageBackgroundColorR,0,Bubble color.,,,trialCountMessageParameters
setupScript,trialNumberMessageBackgroundRotationZ,0,Bubble rotation ,(positive = counterclockwise / left tilt; negative = cw / right. Independent of text rotation),,trialCountMessageParameters
setupScript,trialNumberMessageFontSize,0.8,in Unity TextMeshPro units.,Font size = 1 corresponds to text height ~ 0.1 meters (with ascender/descender characters like 'l'/'p'),,trialCountMessageParameters
setupScript,trialNumberMessagePositionX,-0.5,Bubble position relative to initial headset position.,x: lateral (+right),,trialCountMessageParameters
setupScript,trialNumberMessagePositionY,0.2,,y: vertical (+up),,trialCountMessageParameters
setupScript,trialNumberMessagePositionZ,0.8,,z: depth (+forward),,trialCountMessageParameters
setupScript,trialNumberMessageSizeX,0,Size of the message bubble,,,trialCountMessageParameters
setupScript,trialNumberMessageSizeY,0,,,,trialCountMessageParameters
setupScript,trialNumberMessageTextColorAlpha,1,Alpha = opacity, (0 to 1; 0 =  invisible to 1 = fully opaque / visible),,trialCountMessageParameters
setupScript,trialNumberMessageTextColorB,0,,,,trialCountMessageParameters
setupScript,trialNumberMessageTextColorG,0,,,,trialCountMessageParameters
setupScript,trialNumberMessageTextColorR,0,Text color.,,,trialCountMessageParameters
setupScript,trialNumberMessageTextOffsetX,0,Text position relative to the center of the bubble.,x: lateral (+right),,trialCountMessageParameters
setupScript,trialNumberMessageTextOffsetY,0,,y: vertical (+up),,trialCountMessageParameters
setupScript,trialNumberMessageTextRotationZ,0,Text rotation ,(positive = counterclockwise / left tilt; negative = cw / right. Independent of bubble rotation),,trialCountMessageParameters
setupScript,trialNumberMessageType,none,Shape of the message bubble,(''cartoon'' = cloud-shaped),,trialCountMessageParameters
messagesScript,endText,The end,Message that will be shown at the End of the experiment ,,,endMessageParameters
setupScript,endMessageBackgroundColorAlpha,0.3,Alpha = opacity, (0 to 1; 0 =  invisible to 1 = fully opaque / visible),,endMessageParameters
setupScript,endMessageBackgroundColorB,0.3,,,,endMessageParameters
setupScript,endMessageBackgroundColorG,0.65,,,,endMessageParameters
setupScript,endMessageBackgroundColorR,0.2,Bubble color.,,,endMessageParameters
setupScript,endMessageBackgroundRotationZ,0,Bubble rotation ,(positive = counterclockwise / left tilt; negative = cw / right. Independent of text rotation),,endMessageParameters
setupScript,endMessageFontSize,5,in Unity TextMeshPro units.,Font size = 1 corresponds to text height ~ 0.1 meters (with ascender/descender characters like 'l'/'p'),,endMessageParameters
setupScript,endMessagePositionX,0,Bubble position relative to initial headset position.,x: lateral (+right),,endMessageParameters
setupScript,endMessagePositionY,0.2,,y: vertical (+up),,endMessageParameters
setupScript,endMessagePositionZ,3.5,,z: depth (+forward),,endMessageParameters
setupScript,endMessageSizeX,10,Size of the message bubble,,,endMessageParameters
setupScript,endMessageSizeY,5,,,,endMessageParameters
setupScript,endMessageTextColorAlpha,1,Alpha = opacity, (0 to 1; 0 =  invisible to 1 = fully opaque / visible),,endMessageParameters
setupScript,endMessageTextColorB,0,,,,endMessageParameters
setupScript,endMessageTextColorG,0,,,,endMessageParameters
setupScript,endMessageTextColorR,1,Text color.,,,endMessageParameters
setupScript,endMessageTextOffsetX,0,Text position relative to the center of the bubble.,x: lateral (+right),,endMessageParameters
setupScript,endMessageTextOffsetY,0,,y: vertical (+up),,endMessageParameters
setupScript,endMessageTextRotationZ,0,Text rotation ,(positive = counterclockwise / left tilt; negative = cw / right. Independent of bubble rotation),,endMessageParameters
setupScript,endMessageType,rectangle,Shape of the message bubble,(''cartoon'' = cloud-shaped),,endMessageParameters
messagesScript,startText,Welcome!(Loading...)!,Message that will be shown at the Start of the experiment ,(at the very beginning - before recording the 'initial headset position'. Edit duration of start delay / message under ''edit transitions''),,startMessageParameters
setupScript,startMessageBackgroundColorAlpha,0.3,Alpha = opacity, (0 to 1; 0 =  invisible to 1 = fully opaque / visible),,startMessageParameters
setupScript,startMessageBackgroundColorB,0.3,,,,startMessageParameters
setupScript,startMessageBackgroundColorG,0.65,,,,startMessageParameters
setupScript,startMessageBackgroundColorR,0.2,Bubble color.,,,startMessageParameters
setupScript,startMessageBackgroundRotationZ,0,Bubble rotation ,(positive = counterclockwise / left tilt; negative = cw / right. Independent of text rotation),,startMessageParameters
setupScript,startMessageFontSize,5,in Unity TextMeshPro units.,Font size = 1 corresponds to text height ~ 0.1 meters (with ascender/descender characters like 'l'/'p'),,startMessageParameters
setupScript,startMessagePositionX,0,Bubble position relative to initial headset position.,x: lateral (+right),,startMessageParameters
setupScript,startMessagePositionY,1,,y: vertical (+up),,startMessageParameters
setupScript,startMessagePositionZ,4,,z: depth (+forward),,startMessageParameters
setupScript,startMessageSizeX,10,Size of the message bubble,,,startMessageParameters
setupScript,startMessageSizeY,5,,,,startMessageParameters
setupScript,startMessageTextColorAlpha,1,Alpha = opacity, (0 to 1; 0 =  invisible to 1 = fully opaque / visible),,startMessageParameters
setupScript,startMessageTextColorB,0,,,,startMessageParameters
setupScript,startMessageTextColorG,0,,,,startMessageParameters
setupScript,startMessageTextColorR,1,Text color.,,,startMessageParameters
setupScript,startMessageTextOffsetX,0,Text position relative to the center of the bubble.,x: lateral (+right),,startMessageParameters
setupScript,startMessageTextOffsetY,0,,y: vertical (+up),,startMessageParameters
setupScript,startMessageTextRotationZ,0,Text rotation ,(positive = counterclockwise / left tilt; negative = cw / right. Independent of bubble rotation),,startMessageParameters
setupScript,startMessageType,rectangle,Shape of the message bubble,(''cartoon'' = cloud-shaped),,startMessageParameters
messagesScript,baseText,Wait,Message that will be shown during phase ''Intertrial Interval'',(pause between trials),,trialStagesMessages
messagesScript,breakText,break,Message that will be shown during phase ''Break'',(break / pause after trial ends and feedback is shown. Edit break duration and frequency / occurrence under ''edit transitions''),,trialStagesMessages
messagesScript,contactText,Lift the plate,Message that will be shown during phase ''Plate Contact'',(plate has appeared and participant should begin lifting it),,trialStagesMessages
messagesScript,fail1Text,too tilted,Message shown after Failure due to 'Plate too tilted',(plate too tilted upon reaching target; 'max tilt' defined under ''Target''),,trialStagesMessages
messagesScript,fail2Text,left too soon,Message shown after Failure due to 'Plate exited target',(plate exited target region too soon after reaching it; target position + size + required hold time defined under ''Target''),,trialStagesMessages
messagesScript,fail3Text,plate fell,Message shown after Failure due to 'Plate fell',(plate fell to the ground or hit the 'Additional bounds' defined under ''Workspace''),,trialStagesMessages
messagesScript,fail4Text,too slow,Message shown after Failure due to 'Time limit reached',(overall trial or individual trial phases took too long; time limits defined under ''edit transitions''),,trialStagesMessages
messagesScript,fail5Text,plate fell,Message shown after Failure due to 'Workspace exited',(plate exited the allowed workspace defined under ''Workspace''),,trialStagesMessages
messagesScript,liftText,Lift plate to target,Message that will be shown during phase ''Plate Lift'',(participant is actively lifting the plate),,trialStagesMessages
messagesScript,originText,Position hands in home,Message that will be shown during phase ''Home Position'',(participant places hands in home position to start trial),,trialStagesMessages
messagesScript,stage1_displayMessageFlag,FALSE,Check box to  display instruction message during phase ''Intertrial Interval'',(pause between trials),,trialStagesMessages
messagesScript,stage2_displayMessageFlag,TRUE,Check box to  display instruction message during phase ''Home Position'',(participant places hands in home position to start trial),,trialStagesMessages
messagesScript,stage3_displayMessageFlag,TRUE,Check box to  display instruction message during phase ''Plate Contact'',(plate has appeared and participant should begin lifting it),,trialStagesMessages
messagesScript,stage4_displayMessageFlag,TRUE,Check box to  display instruction message during phase ''Plate Lift'',(participant is actively lifting the plate),,trialStagesMessages
messagesScript,stage5_displayMessageFlag,TRUE,Check box to  display instruction message during phase ''Feedback'',(trial has ended and feedback is given to the participant),,trialStagesMessages
messagesScript,stage6_displayMessageFlag,TRUE,Check box to  display instruction message during phase ''Break'',(break / pause after trial ends and feedback is shown. Edit break duration and frequency / occurrence under ''edit transitions''),,trialStagesMessages
messagesScript,successText,success!,Message that will be shown after Success,(plate successfully lifted to the target; success criteria are defined under ''Target''),,trialStagesMessages
setupScript,baseMessageBackgroundColorAlpha,0.3,Alpha = opacity, (0 to 1; 0 =  invisible to 1 = fully opaque / visible),,trialStagesMessages
setupScript,baseMessageBackgroundColorB,0.3,,,,trialStagesMessages
setupScript,baseMessageBackgroundColorG,0.65,,,,trialStagesMessages
setupScript,baseMessageBackgroundColorR,0.2,Bubble color.,,,trialStagesMessages
setupScript,baseMessageBackgroundRotationZ,0,Bubble rotation ,(positive = counterclockwise / left tilt; negative = cw / right. Independent of text rotation),,trialStagesMessages
setupScript,baseMessageFontSize,5,in Unity TextMeshPro units.,Font size = 1 corresponds to text height ~ 0.1 meters (with ascender/descender characters like 'l'/'p'),,trialStagesMessages
setupScript,baseMessagePositionX,0,Bubble position relative to initial headset position.,x: lateral (+right),,trialStagesMessages
setupScript,baseMessagePositionY,0.5,,y: vertical (+up),,trialStagesMessages
setupScript,baseMessagePositionZ,3.5,,z: depth (+forward),,trialStagesMessages
setupScript,baseMessageSizeX,10,Size of the message bubble,,,trialStagesMessages
setupScript,baseMessageSizeY,5,,,,trialStagesMessages
setupScript,baseMessageTextColorAlpha,1,Alpha = opacity, (0 to 1; 0 =  invisible to 1 = fully opaque / visible),,trialStagesMessages
setupScript,baseMessageTextColorB,0,,,,trialStagesMessages
setupScript,baseMessageTextColorG,0,,,,trialStagesMessages
setupScript,baseMessageTextColorR,1,Text color.,,,trialStagesMessages
setupScript,baseMessageTextOffsetX,0,Text position relative to the center of the bubble.,x: lateral (+right),,trialStagesMessages
setupScript,baseMessageTextOffsetY,0,,y: vertical (+up),,trialStagesMessages
setupScript,baseMessageTextRotationZ,0,Text rotation ,(positive = counterclockwise / left tilt; negative = cw / right. Independent of bubble rotation),,trialStagesMessages
setupScript,baseMessageType,none,Shape of the message bubble,(''cartoon'' = cloud-shaped),,trialStagesMessages
setupScript,breakMessageBackgroundColorAlpha,1,Alpha = opacity, (0 to 1; 0 =  invisible to 1 = fully opaque / visible),,trialStagesMessages
setupScript,breakMessageBackgroundColorB,0.8,,,,trialStagesMessages
setupScript,breakMessageBackgroundColorG,0.6,,,,trialStagesMessages
setupScript,breakMessageBackgroundColorR,0,Bubble color.,,,trialStagesMessages
setupScript,breakMessageBackgroundRotationZ,0,Bubble rotation ,(positive = counterclockwise / left tilt; negative = cw / right. Independent of text rotation),,trialStagesMessages
setupScript,breakMessageFontSize,1,in Unity TextMeshPro units.,Font size = 1 corresponds to text height ~ 0.1 meters (with ascender/descender characters like 'l'/'p'),,trialStagesMessages
setupScript,breakMessagePositionX,0.4,Bubble position relative to initial headset position.,x: lateral (+right),,trialStagesMessages
setupScript,breakMessagePositionY,0.3,,y: vertical (+up),,trialStagesMessages
setupScript,breakMessagePositionZ,0.6,,z: depth (+forward),,trialStagesMessages
setupScript,breakMessageSizeX,0.55,Size of the message bubble,,,trialStagesMessages
setupScript,breakMessageSizeY,0.4,,,,trialStagesMessages
setupScript,breakMessageTextColorAlpha,1,Alpha = opacity, (0 to 1; 0 =  invisible to 1 = fully opaque / visible),,trialStagesMessages
setupScript,breakMessageTextColorB,1,,,,trialStagesMessages
setupScript,breakMessageTextColorG,1,,,,trialStagesMessages
setupScript,breakMessageTextColorR,1,Text color.,,,trialStagesMessages
setupScript,breakMessageTextOffsetX,0.03,Text position relative to the center of the bubble.,x: lateral (+right),,trialStagesMessages
setupScript,breakMessageTextOffsetY,0.015,,y: vertical (+up),,trialStagesMessages
setupScript,breakMessageTextRotationZ,15,Text rotation ,(positive = counterclockwise / left tilt; negative = cw / right. Independent of bubble rotation),,trialStagesMessages
setupScript,breakMessageType,cartoon,Shape of the message bubble,(''cartoon'' = cloud-shaped),,trialStagesMessages
setupScript,contactMessageBackgroundColorAlpha,0.3,Alpha = opacity, (0 to 1; 0 =  invisible to 1 = fully opaque / visible),,trialStagesMessages
setupScript,contactMessageBackgroundColorB,0.3,,,,trialStagesMessages
setupScript,contactMessageBackgroundColorG,0.65,,,,trialStagesMessages
setupScript,contactMessageBackgroundColorR,0.2,Bubble color.,,,trialStagesMessages
setupScript,contactMessageBackgroundRotationZ,0,Bubble rotation ,(positive = counterclockwise / left tilt; negative = cw / right. Independent of text rotation),,trialStagesMessages
setupScript,contactMessageFontSize,5,in Unity TextMeshPro units.,Font size = 1 corresponds to text height ~ 0.1 meters (with ascender/descender characters like 'l'/'p'),,trialStagesMessages
setupScript,contactMessagePositionX,0,Bubble position relative to initial headset position.,x: lateral (+right),,trialStagesMessages
setupScript,contactMessagePositionY,0.5,,y: vertical (+up),,trialStagesMessages
setupScript,contactMessagePositionZ,3.5,,z: depth (+forward),,trialStagesMessages
setupScript,contactMessageSizeX,10,Size of the message bubble,,,trialStagesMessages
setupScript,contactMessageSizeY,5,,,,trialStagesMessages
setupScript,contactMessageTextColorAlpha,1,Alpha = opacity, (0 to 1; 0 =  invisible to 1 = fully opaque / visible),,trialStagesMessages
setupScript,contactMessageTextColorB,0,,,,trialStagesMessages
setupScript,contactMessageTextColorG,0,,,,trialStagesMessages
setupScript,contactMessageTextColorR,1,Text color.,,,trialStagesMessages
setupScript,contactMessageTextOffsetX,0,Text position relative to the center of the bubble.,x: lateral (+right),,trialStagesMessages
setupScript,contactMessageTextOffsetY,0,,y: vertical (+up),,trialStagesMessages
setupScript,contactMessageTextRotationZ,0,Text rotation ,(positive = counterclockwise / left tilt; negative = cw / right. Independent of bubble rotation),,trialStagesMessages
setupScript,contactMessageType,rectangle,Shape of the message bubble,(''cartoon'' = cloud-shaped),,trialStagesMessages
setupScript,fail1MessageBackgroundColorAlpha,1,Alpha = opacity, (0 to 1; 0 =  invisible to 1 = fully opaque / visible),,trialStagesMessages
setupScript,fail1MessageBackgroundColorB,0,,,,trialStagesMessages
setupScript,fail1MessageBackgroundColorG,0,,,,trialStagesMessages
setupScript,fail1MessageBackgroundColorR,0.7,Bubble color.,,,trialStagesMessages
setupScript,fail1MessageBackgroundRotationZ,0,Bubble rotation ,(positive = counterclockwise / left tilt; negative = cw / right. Independent of text rotation),,trialStagesMessages
setupScript,fail1MessageFontSize,1,in Unity TextMeshPro units.,Font size = 1 corresponds to text height ~ 0.1 meters (with ascender/descender characters like 'l'/'p'),,trialStagesMessages
setupScript,fail1MessagePositionX,0.4,Bubble position relative to initial headset position.,x: lateral (+right),,trialStagesMessages
setupScript,fail1MessagePositionY,0.3,,y: vertical (+up),,trialStagesMessages
setupScript,fail1MessagePositionZ,0.6,,z: depth (+forward),,trialStagesMessages
setupScript,fail1MessageSizeX,0.55,Size of the message bubble,,,trialStagesMessages
setupScript,fail1MessageSizeY,0.4,,,,trialStagesMessages
setupScript,fail1MessageTextColorAlpha,1,Alpha = opacity, (0 to 1; 0 =  invisible to 1 = fully opaque / visible),,trialStagesMessages
setupScript,fail1MessageTextColorB,1,,,,trialStagesMessages
setupScript,fail1MessageTextColorG,1,,,,trialStagesMessages
setupScript,fail1MessageTextColorR,1,Text color.,,,trialStagesMessages
setupScript,fail1MessageTextOffsetX,0.03,Text position relative to the center of the bubble.,x: lateral (+right),,trialStagesMessages
setupScript,fail1MessageTextOffsetY,0.015,,y: vertical (+up),,trialStagesMessages
setupScript,fail1MessageTextRotationZ,15,Text rotation ,(positive = counterclockwise / left tilt; negative = cw / right. Independent of bubble rotation),,trialStagesMessages
setupScript,fail1MessageType,cartoon,Shape of the message bubble,(''cartoon'' = cloud-shaped),,trialStagesMessages
setupScript,fail2MessageBackgroundColorAlpha,1,Alpha = opacity, (0 to 1; 0 =  invisible to 1 = fully opaque / visible),,trialStagesMessages
setupScript,fail2MessageBackgroundColorB,0,,,,trialStagesMessages
setupScript,fail2MessageBackgroundColorG,0,,,,trialStagesMessages
setupScript,fail2MessageBackgroundColorR,0.7,Bubble color.,,,trialStagesMessages
setupScript,fail2MessageBackgroundRotationZ,0,Bubble rotation ,(positive = counterclockwise / left tilt; negative = cw / right. Independent of text rotation),,trialStagesMessages
setupScript,fail2MessageFontSize,0.7,in Unity TextMeshPro units.,Font size = 1 corresponds to text height ~ 0.1 meters (with ascender/descender characters like 'l'/'p'),,trialStagesMessages
setupScript,fail2MessagePositionX,0.4,Bubble position relative to initial headset position.,x: lateral (+right),,trialStagesMessages
setupScript,fail2MessagePositionY,0.3,,y: vertical (+up),,trialStagesMessages
setupScript,fail2MessagePositionZ,0.6,,z: depth (+forward),,trialStagesMessages
setupScript,fail2MessageSizeX,0.55,Size of the message bubble,,,trialStagesMessages
setupScript,fail2MessageSizeY,0.4,,,,trialStagesMessages
setupScript,fail2MessageTextColorAlpha,1,Alpha = opacity, (0 to 1; 0 =  invisible to 1 = fully opaque / visible),,trialStagesMessages
setupScript,fail2MessageTextColorB,1,,,,trialStagesMessages
setupScript,fail2MessageTextColorG,1,,,,trialStagesMessages
setupScript,fail2MessageTextColorR,1,Text color.,,,trialStagesMessages
setupScript,fail2MessageTextOffsetX,0.03,Text position relative to the center of the bubble.,x: lateral (+right),,trialStagesMessages
setupScript,fail2MessageTextOffsetY,0.015,,y: vertical (+up),,trialStagesMessages
setupScript,fail2MessageTextRotationZ,15,Text rotation ,(positive = counterclockwise / left tilt; negative = cw / right. Independent of bubble rotation),,trialStagesMessages
setupScript,fail2MessageType,cartoon,Shape of the message bubble,(''cartoon'' = cloud-shaped),,trialStagesMessages
setupScript,fail3MessageBackgroundColorAlpha,1,Alpha = opacity, (0 to 1; 0 =  invisible to 1 = fully opaque / visible),,trialStagesMessages
setupScript,fail3MessageBackgroundColorB,0,,,,trialStagesMessages
setupScript,fail3MessageBackgroundColorG,0,,,,trialStagesMessages
setupScript,fail3MessageBackgroundColorR,0.7,Bubble color.,,,trialStagesMessages
setupScript,fail3MessageBackgroundRotationZ,0,Bubble rotation ,(positive = counterclockwise / left tilt; negative = cw / right. Independent of text rotation),,trialStagesMessages
setupScript,fail3MessageFontSize,1,in Unity TextMeshPro units.,Font size = 1 corresponds to text height ~ 0.1 meters (with ascender/descender characters like 'l'/'p'),,trialStagesMessages
setupScript,fail3MessagePositionX,0.4,Bubble position relative to initial headset position.,x: lateral (+right),,trialStagesMessages
setupScript,fail3MessagePositionY,0.3,,y: vertical (+up),,trialStagesMessages
setupScript,fail3MessagePositionZ,0.6,,z: depth (+forward),,trialStagesMessages
setupScript,fail3MessageSizeX,0.55,Size of the message bubble,,,trialStagesMessages
setupScript,fail3MessageSizeY,0.4,,,,trialStagesMessages
setupScript,fail3MessageTextColorAlpha,1,Alpha = opacity, (0 to 1; 0 =  invisible to 1 = fully opaque / visible),,trialStagesMessages
setupScript,fail3MessageTextColorB,1,,,,trialStagesMessages
setupScript,fail3MessageTextColorG,1,,,,trialStagesMessages
setupScript,fail3MessageTextColorR,1,Text color.,,,trialStagesMessages
setupScript,fail3MessageTextOffsetX,0.03,Text position relative to the center of the bubble.,x: lateral (+right),,trialStagesMessages
setupScript,fail3MessageTextOffsetY,0.015,,y: vertical (+up),,trialStagesMessages
setupScript,fail3MessageTextRotationZ,15,Text rotation ,(positive = counterclockwise / left tilt; negative = cw / right. Independent of bubble rotation),,trialStagesMessages
setupScript,fail3MessageType,cartoon,Shape of the message bubble,(''cartoon'' = cloud-shaped),,trialStagesMessages
setupScript,fail4MessageBackgroundColorAlpha,1,Alpha = opacity, (0 to 1; 0 =  invisible to 1 = fully opaque / visible),,trialStagesMessages
setupScript,fail4MessageBackgroundColorB,0,,,,trialStagesMessages
setupScript,fail4MessageBackgroundColorG,0,,,,trialStagesMessages
setupScript,fail4MessageBackgroundColorR,0.7,Bubble color.,,,trialStagesMessages
setupScript,fail4MessageBackgroundRotationZ,0,Bubble rotation ,(positive = counterclockwise / left tilt; negative = cw / right. Independent of text rotation),,trialStagesMessages
setupScript,fail4MessageFontSize,1,in Unity TextMeshPro units.,Font size = 1 corresponds to text height ~ 0.1 meters (with ascender/descender characters like 'l'/'p'),,trialStagesMessages
setupScript,fail4MessagePositionX,0.4,Bubble position relative to initial headset position.,x: lateral (+right),,trialStagesMessages
setupScript,fail4MessagePositionY,0.3,,y: vertical (+up),,trialStagesMessages
setupScript,fail4MessagePositionZ,0.6,,z: depth (+forward),,trialStagesMessages
setupScript,fail4MessageSizeX,0.55,Size of the message bubble,,,trialStagesMessages
setupScript,fail4MessageSizeY,0.4,,,,trialStagesMessages
setupScript,fail4MessageTextColorAlpha,1,Alpha = opacity, (0 to 1; 0 =  invisible to 1 = fully opaque / visible),,trialStagesMessages
setupScript,fail4MessageTextColorB,1,,,,trialStagesMessages
setupScript,fail4MessageTextColorG,1,,,,trialStagesMessages
setupScript,fail4MessageTextColorR,1,Text color.,,,trialStagesMessages
setupScript,fail4MessageTextOffsetX,0.03,Text position relative to the center of the bubble.,x: lateral (+right),,trialStagesMessages
setupScript,fail4MessageTextOffsetY,0.015,,y: vertical (+up),,trialStagesMessages
setupScript,fail4MessageTextRotationZ,15,Text rotation ,(positive = counterclockwise / left tilt; negative = cw / right. Independent of bubble rotation),,trialStagesMessages
setupScript,fail4MessageType,cartoon,Shape of the message bubble,(''cartoon'' = cloud-shaped),,trialStagesMessages
setupScript,fail5MessageBackgroundColorAlpha,1,Alpha = opacity, (0 to 1; 0 =  invisible to 1 = fully opaque / visible),,trialStagesMessages
setupScript,fail5MessageBackgroundColorB,0,,,,trialStagesMessages
setupScript,fail5MessageBackgroundColorG,0,,,,trialStagesMessages
setupScript,fail5MessageBackgroundColorR,0.7,Bubble color.,,,trialStagesMessages
setupScript,fail5MessageBackgroundRotationZ,0,Bubble rotation ,(positive = counterclockwise / left tilt; negative = cw / right. Independent of text rotation),,trialStagesMessages
setupScript,fail5MessageFontSize,1,in Unity TextMeshPro units.,Font size = 1 corresponds to text height ~ 0.1 meters (with ascender/descender characters like 'l'/'p'),,trialStagesMessages
setupScript,fail5MessagePositionX,0.4,Bubble position relative to initial headset position.,x: lateral (+right),,trialStagesMessages
setupScript,fail5MessagePositionY,0.3,,y: vertical (+up),,trialStagesMessages
setupScript,fail5MessagePositionZ,0.6,,z: depth (+forward),,trialStagesMessages
setupScript,fail5MessageSizeX,0.55,Size of the message bubble,,,trialStagesMessages
setupScript,fail5MessageSizeY,0.4,,,,trialStagesMessages
setupScript,fail5MessageTextColorAlpha,1,Alpha = opacity, (0 to 1; 0 =  invisible to 1 = fully opaque / visible),,trialStagesMessages
setupScript,fail5MessageTextColorB,1,,,,trialStagesMessages
setupScript,fail5MessageTextColorG,1,,,,trialStagesMessages
setupScript,fail5MessageTextColorR,1,Text color.,,,trialStagesMessages
